draw,k,at_bound,param_Cl_L_h,param_Vc_L,param_Vp_L,param_Q_L_h,param_wt_exponent_Vc,param_wt_exponent_Cl,model,param_Cl,param_Vc,param_Vp,param_Q
0,0.006082664436604539,False,0.9745646354306324,3.283591435075868,6.477648435509901,0.27263787979722803,,,jia,,,,
1,0.007649571025777419,False,1.1711651676971533,2.9364283938499907,5.274471756183655,0.23015079246616355,,,jia,,,,
2,0.007151313252909119,False,1.1760151096956946,2.9243091173241385,3.9298721251523063,0.12321889998228433,,,jia,,,,
3,0.007289058644719531,False,1.2259549088240325,3.0134066582789107,12.530306275164497,0.1378352711280248,,,jia,,,,
4,0.007295669815688428,False,1.183347132704673,3.124026508332749,5.470335413619685,0.2387273101536782,,,jia,,,,
5,0.00547104807213998,False,1.0333547355806627,3.42312975143364,7.360671776339094,0.12889981672318643,,,jia,,,,
6,0.00766271049049303,False,1.0017543027270845,2.572130922177656,28.579012458545886,0.22237514079445375,,,jia,,,,
7,0.006788160029880739,False,1.1616310648731967,3.2210191136594566,14.535762186810327,0.19786362149659287,,,jia,,,,
8,0.005485490754880973,False,0.9859916112591208,3.202949975846473,4.580004419187689,0.10429444868132172,,,jia,,,,
9,0.0077269937380766065,False,1.0878550733751897,2.67718085297501,5.435881418864357,0.20082119134728926,,,jia,,,,
10,0.007955194489866889,False,1.032702472976401,2.5845922479924615,11.698419324114433,0.2464990151106762,,,jia,,,,
11,0.008262470414320659,False,1.191016114043179,2.620269815486555,5.122025442416881,0.1565422707630934,,,jia,,,,
12,0.007516486737366106,False,1.2782162827040702,3.1735584899570917,7.706970259516801,0.20569062612141475,,,jia,,,,
13,0.007630460612726198,False,1.2336959841846362,2.923464649271761,4.08509868127117,0.15443400086013748,,,jia,,,,
14,0.007345862052215893,False,1.0349904392096994,2.9307375216945992,7.577364525822761,0.3096183338072227,,,jia,,,,
15,0.0074044666587663975,False,1.354109505956018,3.5781272099519246,10.017449200465308,0.29656799331796796,,,jia,,,,
16,0.00882606162798221,False,1.255596713342801,2.6910522443348985,7.900819228388624,0.22397410310663438,,,jia,,,,
17,0.007733369523266172,False,1.1374897117272236,2.8480944684334224,3.345336176997528,0.24053629161180592,,,jia,,,,
18,0.008163658475753306,False,1.1267257914333961,2.613307580622479,10.975756377937294,0.19885740668196028,,,jia,,,,
19,0.0071729942461022985,False,1.2920541899644598,3.2271740921267025,6.288781234237562,0.14560934696862463,,,jia,,,,
20,0.006895822387709723,False,1.2064483633841494,3.151479898822508,13.251925890307856,0.14207132270116488,,,jia,,,,
21,0.005475433154223496,False,1.1176174581239666,3.561512892373231,22.938551328059614,0.09147944796880712,,,jia,,,,
22,0.006813689292663899,False,1.2363884044133229,3.245052859470489,6.5378524556915805,0.13648947393493988,,,jia,,,,
23,0.005412001040505515,False,0.9374627966909678,3.2476671008456,6.283825328369211,0.1552126265581443,,,jia,,,,
24,0.007442981442235746,False,1.1574606071299522,2.8100385888106025,4.824435851998792,0.14161386553115526,,,jia,,,,
25,0.008031250771508252,False,1.1444331906818714,2.566025298656673,4.138557653142663,0.13718352026204914,,,jia,,,,
26,0.008040624047411748,False,1.2931505133317733,2.952580418459746,9.715518392837799,0.18160057301837576,,,jia,,,,
27,0.00618605640335806,False,1.1202827078004456,3.2702438807043066,16.160984626821815,0.13531698343355844,,,jia,,,,
28,0.00654678841999565,False,1.1987560349247295,3.3864210110098805,5.19610506721972,0.18016625942838144,,,jia,,,,
29,0.0054137446244104164,False,0.9878923068009056,3.449071084764649,2.9812488724538424,0.1767424480711847,,,jia,,,,
30,0.007865412708729699,False,1.2936557218140632,2.925512005954744,5.966716176359731,0.13486551097110488,,,jia,,,,
31,0.008511271806765981,False,1.1854774569391746,2.482938067773407,6.526771571855142,0.12698001887898458,,,jia,,,,
32,0.007565745275734256,False,1.2057731698663234,2.838795769409101,3.2902880293082,0.12989234402951058,,,jia,,,,
33,0.006563716449958995,False,1.2426539490540442,3.3471870383288973,21.596694360265545,0.11971956176872108,,,jia,,,,
34,0.006285008232611525,False,1.051459972517092,3.026100621216873,13.60405911143015,0.1281430842103224,,,jia,,,,
35,0.006857581024951728,False,1.217524126350186,3.163402995206131,4.918287926532711,0.12985347165235192,,,jia,,,,
36,0.00804155544805204,False,1.2935245560988025,2.917632439528969,4.075895654179259,0.166133165566882,,,jia,,,,
37,0.006301144586705737,False,1.1813714967539197,3.3309951582753334,9.178157794589282,0.12024076765734626,,,jia,,,,
38,0.006099286173696632,False,1.0356989871681277,3.0632430028061153,12.112659142041563,0.12428138306645199,,,jia,,,,
39,0.006591180750079134,False,1.2531924089338562,3.4780226671994083,11.050427132726588,0.17028749121687126,,,jia,,,,
40,0.006797674247481012,False,1.1366174044514181,3.1450282158675362,6.040828212379731,0.19366715092501058,,,jia,,,,
41,0.007548189996779578,False,1.3545176082076706,3.2774255320790684,6.615724351475649,0.18317477536253574,,,jia,,,,
42,0.006663015857658525,False,1.0421138210353003,2.8610286977766064,12.371516887536655,0.140896383857638,,,jia,,,,
43,0.005735820444057742,False,0.9910480456126642,3.224851148091442,6.552263908705797,0.15868269354676387,,,jia,,,,
44,0.006027964280156531,False,1.3578921725988922,4.062423747032742,15.371657234009417,0.1623661497780595,,,jia,,,,
45,0.00812755424707473,False,1.2621835226336815,2.8155345081987746,6.358906412786083,0.16162937544087735,,,jia,,,,
46,0.007788038761253384,False,1.3161952192543058,3.1336455731817177,7.100921061432059,0.20092330547225315,,,jia,,,,
47,0.00779175477199063,False,1.120846581529202,2.7031908164197427,14.429181624528129,0.18752066129972003,,,jia,,,,
48,0.007821329435698889,False,1.1972548331758945,2.7358509844971812,16.72261610329803,0.13050311468412315,,,jia,,,,
49,0.006923900764257152,False,1.2323652945967376,3.159941171765937,17.283622433992317,0.12514681773350106,,,jia,,,,
50,0.007212855406060836,False,1.2812585802123995,3.2266458611077637,17.730380226588192,0.16259397839810522,,,jia,,,,
51,0.00758337823696161,False,1.3246587629514492,3.1226990738094207,8.485662034647325,0.14543369813062462,,,jia,,,,
52,0.008450203295701694,False,1.1904017795825095,2.7449103915457638,11.95247425173049,0.2545706791447096,,,jia,,,,
53,0.007420800629606198,False,1.1905802242666814,2.9298317881148908,11.685136551335672,0.15818604444500456,,,jia,,,,
54,0.007889622138290947,False,1.12961508818066,2.735746429135098,11.541430159039017,0.21184152517573082,,,jia,,,,
55,0.006749019682860751,False,1.0889667512633217,3.0388362415950025,10.004391063107057,0.18519648413869721,,,jia,,,,
56,0.008084276497135029,False,1.4047978085107042,3.105378261441704,6.6906701416950245,0.15627243240284427,,,jia,,,,
57,0.007858850570676848,False,1.3048593852235744,2.9708674249910345,19.491169443040043,0.14377563696759205,,,jia,,,,
58,0.007450503963232795,False,1.3242546542644187,3.1726760503447093,22.004333472224737,0.1425859747395602,,,jia,,,,
59,0.007603454800137244,False,1.185437983161772,3.0088582572277547,6.0855347705348315,0.2412010159213114,,,jia,,,,
60,0.007176336587237493,False,1.1973668218224034,2.9840362742470585,8.608829824686174,0.13167116045816085,,,jia,,,,
61,0.00711798259849633,False,1.1666539300849141,2.986507861064972,13.994348233164477,0.1530932049230486,,,jia,,,,
62,0.005978020026611093,False,1.142427018556528,3.34972994061405,5.000511233341034,0.10075696911194072,,,jia,,,,
63,0.0071899218971399614,False,1.3390402329377293,3.3735643291200264,17.088521564900415,0.16700407186375552,,,jia,,,,
64,0.008318231154218208,False,1.212949945352562,2.899664657398755,54.18728725841465,0.2843349764400929,,,jia,,,,
65,0.009527761826560208,False,1.3740243593021855,2.5594248098639008,18.629533695666435,0.1402776445917365,,,jia,,,,
66,0.0060344505087439005,False,1.1206995299736902,3.3115670079096864,9.251119869465448,0.11821014449201135,,,jia,,,,
67,0.005915833323002606,False,1.170751519466352,3.490041749350473,9.41587424696884,0.1093039535305049,,,jia,,,,
68,0.0063731692269452175,False,1.0331503448333306,3.283790886061894,8.314070153422806,0.27149087743312783,,,jia,,,,
69,0.007419255797917906,False,1.206537475954629,3.1981299057468644,5.749294019556477,0.2745539971410554,,,jia,,,,
70,0.007245559989418003,False,1.1350185998186764,2.9054774783902664,6.163416489050946,0.17470768790089294,,,jia,,,,
71,0.0078124878552792995,False,1.3776463025563914,3.136274153505149,7.328950543497349,0.14467221615343093,,,jia,,,,
72,0.0067983370243853035,False,1.0474362732090243,2.9342795100465673,5.687968174409228,0.19442786437756882,,,jia,,,,
73,0.007917707301564148,False,1.3011996983635854,2.9145366696889377,5.20408045172069,0.13237850918214142,,,jia,,,,
74,0.008471913836494573,False,1.2147020023495902,2.729087001288007,6.410137298998313,0.22523603220469238,,,jia,,,,
75,0.008115780787611167,False,1.1930193617479234,2.783914941047692,8.488432642205817,0.21213688278919213,,,jia,,,,
76,0.007593010463692294,False,1.182574526730748,2.9572888645984086,7.01196107597385,0.2139346936310187,,,jia,,,,
77,0.007707609744312777,False,1.1291977671665403,2.870048331219561,3.1937754437996464,0.2587136536364073,,,jia,,,,
78,0.008039541769912445,False,1.154979642835445,2.619056993873207,7.924020111626374,0.15202375225161746,,,jia,,,,
79,0.008354155269613531,False,1.3588546540348407,2.9387220598460577,6.789265272411977,0.1658393697327248,,,jia,,,,
80,0.007337763125475057,False,1.3342145375795045,3.3022365360245587,15.629834615825162,0.1703667078044557,,,jia,,,,
81,0.007654747041157714,False,1.231813129475981,2.9639414507844073,5.864986228512898,0.180050186804076,,,jia,,,,
82,0.006678540976823907,False,1.117995752170109,3.020427258338638,5.697811280097246,0.13489897505845486,,,jia,,,,
83,0.00616554659502339,False,1.0875441116337146,3.2508540615505286,22.336139119948278,0.15610166575037346,,,jia,,,,
84,0.006029710983171115,False,1.097606536244211,3.3426706217562216,11.995501252224635,0.15350146342532653,,,jia,,,,
85,0.007933505077828239,False,1.2121099219264009,3.0806200190103574,4.282718726840152,0.32099511406005027,,,jia,,,,
86,0.00614885366602237,False,1.1626931752660246,3.507505418124819,15.175298079287044,0.1769079659666091,,,jia,,,,
87,0.007294982291885456,False,1.1668070633549965,2.960749351193212,5.483928828037637,0.17686947792961433,,,jia,,,,
88,0.006987033807937761,False,1.246625374282763,3.2586079759362674,12.439263381441776,0.16610506027771288,,,jia,,,,
89,0.0077992523209828545,False,1.3330846304319002,3.1190565148795133,13.35479573382416,0.17649671968619035,,,jia,,,,
90,0.006485313769333129,False,1.100053980649374,3.117934307886113,5.255895463883659,0.1563988953338976,,,jia,,,,
91,0.006485679805553591,False,1.0934962077278947,3.4533529755501435,10.744069634808366,0.3010188491955616,,,jia,,,,
92,0.00799392561530988,False,1.2068440528598299,2.792678838712533,5.440097858710151,0.18260191911474172,,,jia,,,,
93,0.007468653337640592,False,1.3176114358651803,3.0184652566784393,13.619482957515432,0.08096189870430409,,,jia,,,,
94,0.007122605474966931,False,1.1931044992492545,2.9945219940954972,6.632238837465387,0.13018061350745763,,,jia,,,,
95,0.006373461301263837,False,1.1298252368566564,3.235885788066812,12.42033010058298,0.1500118494930106,,,jia,,,,
96,0.00722753450485566,False,1.1846720518403542,2.979158431845237,6.376258115639643,0.1538801728368592,,,jia,,,,
97,0.006403168796163417,False,1.0836743954253834,3.2777914120755693,2.454456202112364,0.23396039284596737,,,jia,,,,
98,0.007748673508546719,False,1.3000109051048743,3.1488685449546923,7.710558694821748,0.2170645140242566,,,jia,,,,
99,0.00752294966679873,False,1.1241658750913788,3.0238640811742052,5.611532698003747,0.297915798155487,,,jia,,,,
100,0.00984139363819511,False,1.399234153805424,2.7515387016511026,7.739034422399967,0.29106225484361764,,,jia,,,,
101,0.007589430317688975,False,1.2558709447261045,2.9279160375127056,11.987593707678338,0.1219682268123062,,,jia,,,,
102,0.007680285887024403,False,1.1713168766969726,2.816768843558381,7.882592592573282,0.17472195036804525,,,jia,,,,
103,0.00681311559356053,False,1.074691773464368,3.042936861302451,4.005502528927799,0.2205407545014758,,,jia,,,,
104,0.007476220856936177,False,1.2016142220463624,2.8761068458063153,21.689658842532538,0.13262274477972097,,,jia,,,,
105,0.007161269660479266,False,1.2266342831096881,3.15838485138295,16.20988558698763,0.17745943073017284,,,jia,,,,
106,0.00799883148761772,False,1.2200726860614188,2.659822177913796,19.571796550967164,0.09993465975522783,,,jia,,,,
107,0.006487285252251436,False,1.1893851814102492,3.5784740048857095,7.417944302225134,0.25537415350019116,,,jia,,,,
108,0.007204063238603357,False,1.2227334543245485,3.2393919361050623,9.671480541925616,0.22799245703659973,,,jia,,,,
109,0.007945705454779609,False,1.2235397274231412,2.785026641491321,19.63094421262864,0.14911368774037123,,,jia,,,,
110,0.006684194086406439,False,1.093784929131474,3.067954623377749,3.2130329040748187,0.18607264733797105,,,jia,,,,
111,0.0071802958067279645,False,1.3292774422286993,3.2145616401110013,15.078729321126017,0.10374953805718816,,,jia,,,,
112,0.006813146014845065,False,1.1993348177249872,3.3349775993336723,13.741139249137968,0.21172993389978673,,,jia,,,,
113,0.006737673585087857,False,1.2120303276239757,3.1478164138927798,6.477902998260149,0.10403697730523986,,,jia,,,,
114,0.007930176733209482,False,1.2422100467912283,3.0729350888284683,10.952494809078107,0.27390823574445167,,,jia,,,,
115,0.007419484460376692,False,1.2542496111095496,3.018477485773868,15.337546282478996,0.13567589110892028,,,jia,,,,
116,0.006820895828740144,False,1.1117033834474959,3.126661820000967,1.992109348459167,0.22903633884437047,,,jia,,,,
117,0.005900930269494261,False,1.102898028215125,3.4971197030850956,18.003791542260224,0.17677455276761567,,,jia,,,,
118,0.007683579381554223,False,1.2344161410387258,2.9208031279092874,2.7421349109645163,0.1627925563029693,,,jia,,,,
119,0.006856621244507932,False,1.2761815564333872,3.416699899466288,17.07916439307609,0.17727405930251988,,,jia,,,,
120,0.007944733813043113,False,1.2775253115422245,2.937032568915804,18.21943387244257,0.1713678115721967,,,jia,,,,
121,0.006920296321849542,False,1.2161224027922297,3.153647225865452,30.097442332822286,0.13706261495619027,,,jia,,,,
122,0.006397118283306215,False,1.1976040375497603,3.3899733398034524,5.020135534222798,0.15013546050884582,,,jia,,,,
123,0.006999692837202799,False,1.2626853760802097,3.4397789868701416,9.494688400422556,0.23473646538584586,,,jia,,,,
124,0.006910776318337622,False,1.1248786248806197,2.914531043444451,5.9138794748254515,0.1265437462793124,,,jia,,,,
125,0.00639258027218639,False,1.0562539488891793,3.127166872833017,8.684509432423818,0.1853422786520599,,,jia,,,,
126,0.005156439925178806,False,1.0365660180731835,3.4776192734657125,8.037249116581673,0.07564974827994955,,,jia,,,,
127,0.008588653462480266,False,1.3471946932601357,2.8253156482875,4.220811987889172,0.16435707354727144,,,jia,,,,
128,0.006919127026252504,False,1.0488628769456085,2.7978578745731992,10.040744197864823,0.1533119755715646,,,jia,,,,
129,0.0058771977218708945,False,1.135957780170149,3.612633411891835,7.885915690260424,0.1827491327580795,,,jia,,,,
130,0.006994886738642237,False,1.160462111042244,3.0851838055859617,14.456251823977533,0.17815328003394915,,,jia,,,,
131,0.006611257116961008,False,1.2299698673237656,3.332413774995586,21.15931108023951,0.13693669266748032,,,jia,,,,
132,0.006114963953636906,False,1.04038410089128,3.2488370553175088,40.34088861733788,0.19115891431685045,,,jia,,,,
133,0.00834265484268042,False,1.2167245032314788,2.7102423200897396,7.328115036459091,0.1904025267476878,,,jia,,,,
134,0.007791058992922151,False,1.2598467264009372,2.972297993004252,5.229154464352852,0.17992221794277002,,,jia,,,,
135,0.00706192332346615,False,1.1204766684525216,3.0626134609583557,6.041632904747158,0.22692495639672794,,,jia,,,,
136,0.008794172197158922,False,1.3872877942941555,2.93615949348414,8.375347284215302,0.22005167310553683,,,jia,,,,
137,0.0077206319568813185,False,1.1883799135107311,2.726338029150137,21.895567720469586,0.11722929650513626,,,jia,,,,
138,0.008289182298105323,False,1.3804813694710798,2.953745704686871,3.8869202100946754,0.14262565155328386,,,jia,,,,
139,0.008105838683637193,False,1.2843344595141957,3.183400862658692,13.49525319302703,0.32194123279429543,,,jia,,,,
140,0.007232508848461136,False,1.2115707911446656,3.009082325638449,3.3062581866794427,0.14240808103180372,,,jia,,,,
141,0.00811324810645755,False,1.214287805657833,2.9364695404926957,8.025912106924876,0.27044638435401824,,,jia,,,,
142,0.006449664882234875,False,1.287639781683117,3.803489584036168,8.691848141022673,0.23746119991882877,,,jia,,,,
143,0.008328674294290518,False,1.1984150869188304,2.667838752702125,7.587910237323286,0.18392071366598134,,,jia,,,,
144,0.006472417977997924,False,1.2798397411683913,3.410826226382377,11.991133917758175,0.08900358371397461,,,jia,,,,
145,0.008444570658372274,False,1.3112314155769662,2.9051802155215247,5.828091462273682,0.21644600984450696,,,jia,,,,
146,0.006055401304244423,False,1.1781474370500378,3.341315579068766,9.094377983326268,0.07758991157347093,,,jia,,,,
147,0.007228794942938253,False,1.1386671716095413,2.959766827615444,4.701033235616032,0.19408247267382123,,,jia,,,,
148,0.0068398175087180275,False,1.154900395444847,2.981916654042526,13.968838376650242,0.10958925214751215,,,jia,,,,
149,0.005958314199774574,False,1.0147690249536694,3.5774907167833265,19.004511738340707,0.3101780717921945,,,jia,,,,
150,0.006987639621436787,False,1.20943084000234,3.1398626220307184,6.126747448997383,0.15395077111083266,,,jia,,,,
151,0.007859030742493545,False,1.234321642579818,3.005197749374105,17.954865700125808,0.23323860000105065,,,jia,,,,
152,0.00744359128195968,False,1.2420656349447339,3.0410358632580206,8.784864996826094,0.16383186400884905,,,jia,,,,
153,0.0066277050252031185,False,1.265024329755872,3.410997672426205,4.618673685193122,0.1394202498498739,,,jia,,,,
154,0.007014474363519811,False,1.0598613147947231,2.855400064890171,12.622419915749656,0.1837235197514887,,,jia,,,,
155,0.007447471647409209,False,1.2363673465598177,3.0419283188839854,10.054934976251152,0.17031316517176964,,,jia,,,,
156,0.007723234380831662,False,1.224278151796736,2.802546514951863,10.842353561498745,0.11926263484790858,,,jia,,,,
157,0.007756013796363372,False,1.3065776627307484,3.102066510218286,3.9189898603734603,0.1923291800035967,,,jia,,,,
158,0.007565636512410108,False,1.0729948331491654,2.8571578120676615,6.367571944039816,0.2763382298811974,,,jia,,,,
159,0.007366130079641442,False,1.1798143739590092,2.975269452891584,3.5750092917079206,0.1863686197952824,,,jia,,,,
160,0.006917929032479636,False,1.1375599993603243,2.936867887038291,8.590732632253191,0.12363828245946024,,,jia,,,,
161,0.007559683835215096,False,1.2411938082909868,2.897792773270612,9.265655918834257,0.11835713948200256,,,jia,,,,
162,0.006906764901064619,False,1.1942180778182903,3.2352934673068607,1.5626404376674432,0.21078569366907318,,,jia,,,,
163,0.0074113919198830905,False,1.2171930524972223,2.91520392693535,4.433716255275306,0.12419657712895073,,,jia,,,,
164,0.0076741716219213526,False,1.3339395356266104,3.195016609925367,5.558786939148825,0.1907015646088012,,,jia,,,,
165,0.006903491485478365,False,1.0628290193183303,2.8662187360142655,11.941692137159801,0.16599558681691018,,,jia,,,,
166,0.007465933333310983,False,1.1316053927481367,2.719681735924075,5.810347167677548,0.12923930863276858,,,jia,,,,
167,0.009017883231182269,False,1.188677105028339,2.5432544636484806,8.643659046387148,0.23989017854762423,,,jia,,,,
168,0.006864729788045869,False,1.1117359951051844,3.005200101258008,12.97634565319036,0.16983206487008387,,,jia,,,,
169,0.007162226489966657,False,1.101738980165948,2.7862539871603875,20.76444691942025,0.13566346468507712,,,jia,,,,
170,0.008216008301260066,False,1.219216100012383,2.7203338375818378,15.5583553545324,0.16761030431544865,,,jia,,,,
171,0.006831403695042056,False,1.1960222693158158,3.18010083461341,4.221797760986444,0.15611491141830727,,,jia,,,,
172,0.006468745995223616,False,1.0881918673968225,3.379504123133732,27.149083679011536,0.2700013164293575,,,jia,,,,
173,0.009898836981981752,False,1.2774433212552014,2.6765311953651945,8.131267673196623,0.3808582183698347,,,jia,,,,
174,0.007531376789275086,False,1.2199456592560987,2.987587490908878,22.939154478948037,0.17599875629678485,,,jia,,,,
175,0.005758512313980594,False,1.0125014547600626,3.3173142224255128,9.004041054717376,0.1741191102993505,,,jia,,,,
176,0.00879255277654582,False,1.247253903013219,3.0536981412236233,6.456468084926321,0.440346003198168,,,jia,,,,
177,0.009467483512767017,False,1.5097171668645906,2.9553567617271552,7.239174391470447,0.23241258137769855,,,jia,,,,
178,0.008646094072664949,False,1.307556818097182,2.749940451795112,6.795108173259412,0.16991901094930528,,,jia,,,,
179,0.00772663560589112,False,1.12758791759235,2.8537959304260956,8.894844845278314,0.24356151839658363,,,jia,,,,
180,0.0067341984666749915,False,1.207285353304146,3.203135650905353,1.4849139802870266,0.13843798268932228,,,jia,,,,
181,0.00619240108250894,False,1.1021244389884703,3.183832933370315,11.982368751502324,0.12170092463869171,,,jia,,,,
182,0.007239670837769752,False,1.0317298551833303,2.789618942551033,1.8316832524688742,0.24416392036869358,,,jia,,,,
183,0.006518811567696584,False,1.0584397820338665,3.0861745193038184,10.504176038975968,0.19113469004857303,,,jia,,,,
184,0.007099054609258182,False,1.199900043487424,3.09524472997978,10.69533282709425,0.16370595919769773,,,jia,,,,
185,0.00662718454631717,False,1.0935218241061808,3.050467092465375,5.97156191884452,0.16239651332479033,,,jia,,,,
186,0.0071535289195624446,False,1.1850701004271649,3.2118438982247257,3.5624818469420108,0.25312526950252745,,,jia,,,,
187,0.007955491215792088,False,1.2355338116919983,2.7809825949635147,4.572648653792521,0.1396366730597973,,,jia,,,,
188,0.005743654563199276,False,1.0663679946494473,3.389887879148479,11.960696583155563,0.14075242097993082,,,jia,,,,
189,0.007995582004395981,False,1.2102329629181583,2.7727883244493765,7.515261416797991,0.16704377469156947,,,jia,,,,
190,0.006344191601121973,False,1.114406593739447,3.369577288190201,23.50246252878529,0.21207013120742024,,,jia,,,,
191,0.008135048287291044,False,1.2527227985417273,2.8359683723375184,5.093329006911198,0.18325423053796858,,,jia,,,,
192,0.006571976261195526,False,1.057713605472758,2.944046917356017,5.334283076493008,0.14389044159822517,,,jia,,,,
193,0.006479214067000947,False,1.097851609131608,3.2386617503591126,12.736321338471365,0.2062515078159092,,,jia,,,,
194,0.006780417172239167,False,1.0966769270360732,2.8961189184383733,9.2217823265777,0.12207522588815967,,,jia,,,,
195,0.007922585990301276,False,1.2493922965049031,2.8667466981106897,21.668351257119955,0.16013338726121096,,,jia,,,,
196,0.008216443353867805,False,1.237891224576516,2.776859873358738,13.911432167911714,0.17940870907257017,,,jia,,,,
197,0.007936462416039663,False,1.1946145367493857,2.8426276667102344,3.3853013072745983,0.21532522093481687,,,jia,,,,
198,0.006156613144688643,False,1.0545816982051794,3.1577277018193075,9.659992214956764,0.15321281876166998,,,jia,,,,
199,0.006495715597067173,False,1.1128226816281457,3.0555134401467146,4.827425686331214,0.12007447166067708,,,jia,,,,
0,0.006362724301760284,False,,,,,,,lanoiselee,22.59983213247422,4152.759482627159,1281.7632429743903,5.702129749866195
1,0.0071621310263535725,False,,,,,,,lanoiselee,24.9039256743656,3949.008516194026,1131.0821391678066,5.35350436946728
2,0.0069837446273588,False,,,,,,,lanoiselee,24.958356680124446,3941.662413162446,945.6059121003735,4.242214825281195
3,0.007141342590222748,False,,,,,,,lanoiselee,25.512792375372893,3995.2845289542265,1915.1768476215768,4.423054324890781
4,0.007013603224949584,False,,,,,,,lanoiselee,25.040443503053325,4060.660545055985,1156.463366262923,5.426945709921201
5,0.006193699184345917,False,,,,,,,lanoiselee,23.31012586261617,4231.3021828831015,1385.4381324317073,4.314022426051776
6,0.0072346624957177075,False,,,,,,,lanoiselee,22.930775532373804,3720.394162328564,3163.388162330953,5.285421341818321
7,0.0068873155916376865,False,,,,,,,lanoiselee,24.79661336753213,4116.943265479187,2096.2899222544384,5.0604754890602655
8,0.0061554322729010435,False,,,,,,,lanoiselee,22.739441244779446,4106.529487264864,1037.950936104551,3.9868033085159587
9,0.007183852967088276,False,,,,,,,lanoiselee,23.951747603366222,3788.050389886108,1152.0247116517205,5.088513415964583
10,0.007293300958275661,False,,,,,,,lanoiselee,23.30235147848394,3728.498191044322,1836.7520907542905,5.49207835335084
11,0.00746867520013175,False,,,,,,,lanoiselee,25.12604650340826,3751.5824469649233,1111.0709865608121,4.637728839254565
12,0.0072034443373740625,False,,,,,,,lanoiselee,26.081709961371896,4089.521072093505,1424.752067034935,5.13411677800561
13,0.0071979007030668766,False,,,,,,,lanoiselee,25.597773644276774,3941.149915349436,968.1662631776969,4.614369751349756
14,0.006937639412588892,False,,,,,,,lanoiselee,23.329611805551583,3945.561072426047,1410.1210269614865,5.978726787350262
15,0.0071528179035461326,False,,,,,,,lanoiselee,26.888698032409838,4316.50976958814,1671.2704746388613,5.883610537508061
16,0.007723139701106848,False,,,,,,,lanoiselee,25.83684628842913,3796.874255111797,1446.456993709335,5.299542338071235
17,0.007118805057706064,False,,,,,,,lanoiselee,24.523014194437106,3895.0764126929093,857.3201385194812,5.442223788783477
18,0.007454942838373891,False,,,,,,,lanoiselee,24.400142116605824,3747.091345678603,1766.8340657763176,5.069925790684691
19,0.007065991896411444,False,,,,,,,lanoiselee,26.230502572372394,4120.483225187493,1258.8857173493996,4.514359881889829
20,0.0069659641510402635,False,,,,,,,lanoiselee,25.297520631387986,4076.6874800409164,1981.5692978490704,4.473195508556147
21,0.0062611022173598655,False,,,,,,,lanoiselee,24.295735693739324,4307.474670036474,2767.191460781177,3.796830104845657
22,0.006891704674131984,False,,,,,,,lanoiselee,25.627271958264203,4130.744976367762,1289.0007018321248,4.406922327928087
23,0.006108321085762957,False,,,,,,,lanoiselee,22.141131215391027,4132.242847011364,1258.281814317142,4.623019896043925
24,0.007119486460871979,False,,,,,,,lanoiselee,24.749541680228837,3871.5581699999934,1071.3224498543934,4.467826276224921
25,0.0073480671472949625,False,,,,,,,lanoiselee,24.601984412284065,3716.4155857923406,975.8578953886235,4.415254227083071
26,0.007464677814497944,False,,,,,,,lanoiselee,26.242258619885703,3958.7732064174256,1640.4283315659575,4.901396706872418
27,0.006615892323043537,False,,,,,,,lanoiselee,24.326328153008976,4145.151078577489,2235.9745088780273,4.392786179035361
28,0.006722745995212104,False,,,,,,,lanoiselee,25.212178135655908,4210.813038812185,1120.8238813683133,4.886944393743422
29,0.0060444796299569965,False,,,,,,,lanoiselee,22.76258881869301,4245.70870008067,799.2561115411823,4.8521512451676845
30,0.007361308344301646,False,,,,,,,lanoiselee,26.247674467299532,3942.392291767045,1219.2435913974089,4.387322499230081
31,0.007599722700649372,False,,,,,,,lanoiselee,25.06424887394101,3661.748015432205,1287.6705723533596,4.289982228414314
32,0.007155129859424944,False,,,,,,,lanoiselee,25.290039996081436,3889.3459167598567,848.7060319587055,4.326363053485781
33,0.006840238189167271,False,,,,,,,lanoiselee,25.695800558190875,4188.778968668367,2667.5091463357985,4.196943252956882
34,0.006636582863029528,False,,,,,,,lanoiselee,23.52500786791133,4002.85291463292,2013.4522154671954,4.304573437592565
35,0.0068855992368323975,False,,,,,,,lanoiselee,25.41995106932093,4083.6241187143196,1083.9591393689989,4.325880847899431
36,0.007388278281122985,False,,,,,,,lanoiselee,26.246268463490242,3937.6081910057583,966.8381745538821,4.741573674760515
37,0.0066614473804776355,False,,,,,,,lanoiselee,25.018348628040172,4179.644117258014,1584.592502366909,4.203738353996862
38,0.006532711279121935,False,,,,,,,lanoiselee,23.338048143806002,4024.898194893845,1876.0673865285187,4.255800370334889
39,0.00682185544071236,False,,,,,,,lanoiselee,25.810697069447908,4261.716792274259,1774.140281099101,4.785386594188413
40,0.0068215364977382035,False,,,,,,,lanoiselee,24.513077130123456,4072.927992461847,1228.4385629168291,5.02023763578949
41,0.007242264209723917,False,,,,,,,lanoiselee,26.8929789589369,4149.246897506174,1298.323543022952,4.917176333130369
42,0.006800631193431867,False,,,,,,,lanoiselee,23.414302929858216,3903.030293461146,1900.3684522793292,4.459383134641951
43,0.006293410017194129,False,,,,,,,lanoiselee,22.80097456212548,4119.1476491273625,1290.7293076900728,4.661243059770352
